teamId,teamPosition,championName,win,kills,deaths,assists,visionScore,matchId,KDA,kill_participation
200,MIDDLE,Leblanc,0,2,6,7,23,SG2_78828494,1.5,9
200,BOTTOM,Lucian,0,6,5,4,8,SG2_78828494,2.0,10
200,UTILITY,Soraka,0,2,7,11,80,SG2_78828494,1.8571428571428572,13
100,TOP,DrMundo,0,0,3,3,16,SG2_76432634,1.0,3
100,JUNGLE,Diana,0,13,7,2,21,SG2_76432634,2.142857142857143,15
100,MIDDLE,Galio,0,2,7,2,12,SG2_76432634,0.5714285714285714,4
100,BOTTOM,Kaisa,0,4,4,6,27,SG2_76432634,2.5,10
100,UTILITY,Soraka,0,0,5,11,67,SG2_76432634,2.2,11
200,TOP,Trundle,1,5,6,2,10,SG2_76432634,1.1666666666666667,7
200,JUNGLE,Viego,1,12,2,4,18,SG2_76432634,8.0,16
200,MIDDLE,Ahri,1,3,3,7,24,SG2_76432634,3.3333333333333335,10
200,BOTTOM,Senna,1,5,3,13,18,SG2_76432634,6.0,18
200,UTILITY,Seraphine,1,1,5,14,70,SG2_76432634,3.0,15
100,TOP,Quinn,1,7,5,15,25,SG2_78627387,4.4,22
100,JUNGLE,Lillia,1,9,2,12,25,SG2_78627387,10.5,21
100,MIDDLE,Katarina,1,13,2,9,11,SG2_78627387,11.0,22
100,BOTTOM,Lucian,1,11,2,10,16,SG2_78627387,10.5,21
100,UTILITY,Pyke,1,7,8,13,61,SG2_78627387,2.5,20
200,TOP,Malphite,0,6,12,4,11,SG2_78627387,0.8333333333333334,10
200,JUNGLE,Kindred,0,4,13,3,24,SG2_78627387,0.5384615384615384,7
200,MIDDLE,Aurora,0,2,5,5,10,SG2_78627387,1.4,7
200,BOTTOM,Varus,0,6,8,4,14,SG2_78627387,1.25,10
200,UTILITY,Lulu,0,1,9,8,45,SG2_78627387,1.0,9
100,TOP,Aatrox,0,3,4,13,27,SG2_79098349,4.0,16
100,JUNGLE,Naafiri,0,3,7,17,23,SG2_79098349,2.857142857142857,20
100,MIDDLE,Zoe,0,4,8,13,23,SG2_79098349,2.125,17
100,BOTTOM,Twitch,0,16,8,6,23,SG2_79098349,2.75,22
100,UTILITY,Bard,0,3,8,14,78,SG2_79098349,2.125,17
200,TOP,Karma,1,1,6,19,23,SG2_79098349,3.3333333333333335,20
200,JUNGLE,DrMundo,1,6,4,10,43,SG2_79098349,4.0,16
200,MIDDLE,Ekko,1,17,5,6,36,SG2_79098349,4.6,23
200,BOTTOM,Kaisa,1,11,6,7,18,SG2_79098349,3.0,18
200,UTILITY,Nasus,1,0,8,13,104,SG2_79098349,1.625,13
100,TOP,Yone,0,3,7,7,13,SG2_78939364,1.4285714285714286,10
100,JUNGLE,LeeSin,0,6,10,7,15,SG2_78939364,1.3,13
100,MIDDLE,Galio,0,4,8,7,18,SG2_78939364,1.375,11
100,BOTTOM,Sivir,0,4,6,7,14,SG2_78939364,1.8333333333333333,11
100,UTILITY,Ashe,0,2,7,10,92,SG2_78939364,1.7142857142857142,12
200,TOP,Sett,1,7,5,6,16,SG2_78939364,2.6,13
200,JUNGLE,Diana,1,7,5,20,25,SG2_78939364,5.4,27
200,MIDDLE,Leblanc,1,10,1,7,33,SG2_78939364,17.0,17
200,BOTTOM,Kaisa,1,14,4,5,24,SG2_78939364,4.75,19
200,UTILITY,Thresh,1,0,4,25,81,SG2_78939364,6.25,25
100,TOP,Aatrox,1,1,0,0,0,SG2_79474300,1.0,1
100,JUNGLE,Khazix,1,0,0,0,0,SG2_79474300,0.0,0
100,MIDDLE,Vladimir,1,0,0,0,0,SG2_79474300,0.0,0
100,BOTTOM,Lucian,1,0,0,0,1,SG2_79474300,0.0,0
100,UTILITY,Shaco,1,0,0,0,0,SG2_79474300,0.0,0
200,TOP,Renekton,0,0,1,0,0,SG2_79474300,0.0,0
200,JUNGLE,Kayn,0,0,0,0,1,SG2_79474300,0.0,0
200,MIDDLE,Yasuo,0,0,0,0,0,SG2_79474300,0.0,0
200,BOTTOM,Aphelios,0,0,0,0,0,SG2_79474300,0.0,0
100,TOP,Yone,1,2,7,11,12,SG2_77022622,1.8571428571428572,13
100,JUNGLE,DrMundo,1,8,3,11,26,SG2_77022622,6.333333333333333,19
100,MIDDLE,Ekko,1,6,4,10,18,SG2_77022622,4.0,16
100,BOTTOM,Mel,1,13,6,6,22,SG2_77022622,3.1666666666666665,19
100,UTILITY,Bard,1,3,1,12,104,SG2_77022622,15.0,15
200,TOP,Rumble,0,7,10,8,19,SG2_77022622,1.5,15
200,JUNGLE,Nasus,0,4,4,7,26,SG2_77022622,2.75,11
200,MIDDLE,Syndra,0,5,3,3,26,SG2_77022622,2.6666666666666665,8
200,BOTTOM,Kaisa,0,5,7,4,15,SG2_77022622,1.2857142857142858,9
200,UTILITY,Alistar,0,0,8,12,73,SG2_77022622,1.5,12
100,TOP,Darius,1,13,6,12,24,SG2_76588638,4.166666666666667,25
100,JUNGLE,LeeSin,1,7,4,11,21,SG2_76588638,4.5,18
100,MIDDLE,Veigar,1,3,3,6,11,SG2_76588638,3.0,9
100,BOTTOM,Lucian,1,11,4,5,17,SG2_76588638,4.0,16
100,UTILITY,Yuumi,1,0,2,23,57,SG2_76588638,11.5,23
200,TOP,Tryndamere,0,5,10,2,22,SG2_76588638,0.7,7
200,JUNGLE,XinZhao,0,7,9,4,22,SG2_76588638,1.2222222222222223,11
200,MIDDLE,Malzahar,0,1,5,5,23,SG2_76588638,1.2,6
200,BOTTOM,MissFortune,0,6,4,2,22,SG2_76588638,2.0,8
200,UTILITY,Soraka,0,0,6,10,56,SG2_76588638,1.6666666666666667,10
100,TOP,Quinn,1,12,6,9,30,SG2_79382204,3.5,21
100,JUNGLE,XinZhao,1,8,7,17,35,SG2_79382204,3.5714285714285716,25
100,MIDDLE,Malzahar,1,7,6,5,29,SG2_79382204,2.0,12
100,BOTTOM,Jhin,1,8,6,14,24,SG2_79382204,3.6666666666666665,22
100,UTILITY,Bard,1,4,7,27,119,SG2_79382204,4.428571428571429,31
200,TOP,Malphite,0,2,6,11,24,SG2_79382204,2.1666666666666665,13
200,JUNGLE,Trundle,0,9,9,4,40,SG2_79382204,1.4444444444444444,13
200,MIDDLE,Viktor,0,10,6,11,15,SG2_79382204,3.5,21
200,BOTTOM,Kaisa,0,5,10,6,19,SG2_79382204,1.1,11
200,UTILITY,Senna,0,5,8,14,95,SG2_79382204,2.375,19
100,TOP,Shen,1,2,4,18,32,SG2_78784846,5.0,20
100,JUNGLE,Yone,1,13,7,17,23,SG2_78784846,4.285714285714286,30
100,MIDDLE,Sylas,1,14,3,13,24,SG2_78784846,9.0,27
100,BOTTOM,Lucian,1,7,4,8,30,SG2_78784846,3.75,15
100,UTILITY,Milio,1,1,5,25,104,SG2_78784846,5.2,26
200,TOP,Malphite,0,2,5,8,13,SG2_78784846,2.0,10
200,JUNGLE,Viego,0,11,10,5,26,SG2_78784846,1.6,16
200,MIDDLE,Ahri,0,3,6,11,11,SG2_78784846,2.3333333333333335,14
200,BOTTOM,Kaisa,0,7,6,5,12,SG2_78784846,2.0,12
200,UTILITY,Blitzcrank,0,0,10,12,100,SG2_78784846,1.2,12
100,TOP,Aatrox,1,7,6,4,21,SG2_79004729,1.8333333333333333,11
100,JUNGLE,Volibear,1,10,5,20,29,SG2_79004729,6.0,30
100,MIDDLE,Azir,1,8,4,12,27,SG2_79004729,5.0,20
100,BOTTOM,Ziggs,1,10,4,14,16,SG2_79004729,6.0,24
100,UTILITY,Thresh,1,2,2,22,67,SG2_79004729,12.0,24
200,TOP,Ornn,0,4,5,2,18,SG2_79004729,1.2,6
200,JUNGLE,Viego,0,8,10,4,29,SG2_79004729,1.2,12
200,MIDDLE,Yone,0,7,6,6,14,SG2_79004729,2.1666666666666665,13
200,BOTTOM,KogMaw,0,2,10,6,12,SG2_79004729,0.8,8
200,UTILITY,Lulu,0,0,6,8,79,SG2_79004729,1.3333333333333333,8
100,TOP,Aatrox,0,0,8,4,14,SG2_79267560,0.5,4
100,JUNGLE,Viego,0,5,9,4,30,SG2_79267560,1.0,9
100,MIDDLE,Taliyah,0,3,4,7,16,SG2_79267560,2.5,10
100,BOTTOM,Caitlyn,0,10,10,5,18,SG2_79267560,1.5,15
100,UTILITY,Lux,0,4,9,13,74,SG2_79267560,1.8888888888888888,17
200,TOP,Malphite,1,6,2,6,21,SG2_79267560,6.0,12
200,JUNGLE,Nidalee,1,6,1,13,21,SG2_79267560,19.0,19
200,MIDDLE,Yasuo,1,11,5,3,23,SG2_79267560,2.8,14
200,BOTTOM,Kaisa,1,12,10,11,22,SG2_79267560,2.3,23
200,UTILITY,Rell,1,5,5,21,88,SG2_79267560,5.2,26
100,TOP,Jayce,0,1,5,2,16,SG2_77439745,0.6,3
100,JUNGLE,Karthus,0,2,5,1,18,SG2_77439745,0.6,3
100,MIDDLE,Zoe,0,5,1,1,15,SG2_77439745,6.0,6
100,BOTTOM,Kaisa,0,1,6,0,10,SG2_77439745,0.16666666666666666,1
100,UTILITY,Leona,0,0,5,3,43,SG2_77439745,0.6,3
200,TOP,Malphite,1,6,2,4,14,SG2_77439745,5.0,10
200,JUNGLE,Zed,1,9,0,4,17,SG2_77439745,13.0,13
200,MIDDLE,Sylas,1,0,4,3,13,SG2_77439745,0.75,3
200,BOTTOM,Seraphine,1,5,0,8,18,SG2_77439745,13.0,13
200,UTILITY,Thresh,1,2,3,8,56,SG2_77439745,3.3333333333333335,10
100,TOP,Rumble,0,5,7,1,25,SG2_78075291,0.8571428571428571,6
100,JUNGLE,Vi,0,2,8,3,21,SG2_78075291,0.625,5
100,MIDDLE,Yorick,0,2,1,3,8,SG2_78075291,5.0,5
100,BOTTOM,Caitlyn,0,7,4,1,10,SG2_78075291,2.0,8
100,UTILITY,Milio,0,0,3,9,51,SG2_78075291,3.0,9
200,TOP,Renekton,1,1,8,2,13,SG2_78075291,0.375,3
200,JUNGLE,Trundle,1,2,3,11,38,SG2_78075291,4.333333333333333,13
200,MIDDLE,Viktor,1,7,2,7,14,SG2_78075291,7.0,14
200,BOTTOM,Varus,1,11,1,8,17,SG2_78075291,19.0,19
200,UTILITY,Neeko,1,2,2,17,47,SG2_78075291,9.5,19
100,MIDDLE,Malphite,0,2,9,18,23,SG2_79363641,2.2222222222222223,20
100,JUNGLE,Briar,0,10,15,7,26,SG2_79363641,1.1333333333333333,17
100,TOP,Lux,0,6,10,6,15,SG2_79363641,1.2,12
100,BOTTOM,Kaisa,0,20,9,10,27,SG2_79363641,3.3333333333333335,30
100,UTILITY,Blitzcrank,0,0,14,19,47,SG2_79363641,1.3571428571428572,19
200,TOP,Mordekaiser,1,19,7,10,24,SG2_79363641,4.142857142857143,29
200,JUNGLE,Lillia,1,16,6,18,34,SG2_79363641,5.666666666666667,34
200,MIDDLE,Aatrox,1,6,9,12,18,SG2_79363641,2.0,18
200,BOTTOM,Caitlyn,1,13,9,13,28,SG2_79363641,2.888888888888889,26
200,UTILITY,Morgana,1,3,7,26,87,SG2_79363641,4.142857142857143,29
100,TOP,Amumu,1,4,10,14,18,SG2_76226135,1.8,18
100,JUNGLE,Ambessa,1,23,9,9,13,SG2_76226135,3.5555555555555554,32
100,MIDDLE,Hwei,1,15,8,18,23,SG2_76226135,4.125,33
100,BOTTOM,Aphelios,1,13,8,11,15,SG2_76226135,3.0,24
100,UTILITY,Milio,1,1,6,42,63,SG2_76226135,7.166666666666667,43
200,TOP,Camille,0,14,7,8,17,SG2_76226135,3.142857142857143,22
200,JUNGLE,Viego,0,6,15,12,16,SG2_76226135,1.2,18
200,MIDDLE,Galio,0,9,12,15,26,SG2_76226135,2.0,24
200,BOTTOM,Varus,0,8,13,10,10,SG2_76226135,1.3846153846153846,18
200,UTILITY,Lux,0,4,9,16,54,SG2_76226135,2.2222222222222223,20
100,TOP,Jax,0,1,10,0,6,SG2_76056100,0.1,1
100,JUNGLE,Kayn,0,5,8,5,17,SG2_76056100,1.25,10
100,MIDDLE,Sylas,0,4,7,4,8,SG2_76056100,1.1428571428571428,8
100,BOTTOM,Jhin,0,4,6,4,17,SG2_76056100,1.3333333333333333,8
100,UTILITY,Swain,0,3,11,7,69,SG2_76056100,0.9090909090909091,10
200,TOP,Gragas,1,12,4,5,14,SG2_76056100,4.25,17
200,JUNGLE,Naafiri,1,4,4,10,11,SG2_76056100,3.5,14
200,MIDDLE,Camille,1,14,3,4,21,SG2_76056100,6.0,18
200,BOTTOM,Corki,1,7,3,8,15,SG2_76056100,5.0,15
200,UTILITY,Twitch,1,5,3,15,87,SG2_76056100,6.666666666666667,20
100,TOP,Darius,0,4,10,7,27,SG2_76025584,1.1,11
100,JUNGLE,Gragas,0,14,3,13,37,SG2_76025584,9.0,27
100,MIDDLE,Yasuo,0,6,8,6,17,SG2_76025584,1.5,12
100,BOTTOM,Jhin,0,13,7,8,25,SG2_76025584,3.0,21
100,UTILITY,Sona,0,3,6,18,98,SG2_76025584,3.5,21
200,TOP,Aatrox,1,10,7,9,24,SG2_76025584,2.7142857142857144,19
200,JUNGLE,Skarner,1,8,12,15,13,SG2_76025584,1.9166666666666667,23
200,MIDDLE,Hwei,1,3,6,10,25,SG2_76025584,2.1666666666666665,13
200,BOTTOM,Smolder,1,7,8,12,21,SG2_76025584,2.375,19
200,UTILITY,Rammus,1,5,7,21,79,SG2_76025584,3.7142857142857144,26
100,TOP,Shen,1,0,2,16,17,SG2_78674454,8.0,16
100,JUNGLE,Blitzcrank,1,4,5,11,17,SG2_78674454,3.0,15
100,MIDDLE,Akshan,1,8,4,10,15,SG2_78674454,4.5,18
100,BOTTOM,Jhin,1,14,1,16,19,SG2_78674454,30.0,30
100,UTILITY,Pantheon,1,15,1,15,90,SG2_78674454,30.0,30
200,MIDDLE,Hwei,0,1,8,5,13,SG2_78674454,0.75,6
200,JUNGLE,Zed,0,3,6,6,30,SG2_78674454,1.5,9
200,TOP,Gangplank,0,8,4,1,15,SG2_78674454,2.25,9
200,BOTTOM,Renekton,0,1,12,5,12,SG2_78674454,0.5,6
200,UTILITY,Braum,0,0,11,6,61,SG2_78674454,0.5454545454545454,6
100,TOP,Yorick,1,3,9,11,12,SG2_77339109,1.5555555555555556,14
100,JUNGLE,Gwen,1,16,6,7,40,SG2_77339109,3.8333333333333335,23
100,MIDDLE,TwistedFate,1,2,4,14,25,SG2_77339109,4.0,16
100,BOTTOM,Ashe,1,8,4,7,26,SG2_77339109,3.75,15
100,UTILITY,Milio,1,0,5,21,100,SG2_77339109,4.2,21
200,TOP,Rengar,0,9,7,5,18,SG2_77339109,2.0,14
200,JUNGLE,Volibear,0,6,6,8,30,SG2_77339109,2.3333333333333335,14
200,MIDDLE,Malzahar,0,6,9,4,19,SG2_77339109,1.1111111111111112,10
200,BOTTOM,Lux,0,4,5,11,30,SG2_77339109,3.0,15
200,UTILITY,Karma,0,3,2,14,81,SG2_77339109,8.5,17
100,JUNGLE,Kindred,1,10,6,12,13,SG2_79117210,3.6666666666666665,22
100,MIDDLE,Malphite,1,8,3,6,14,SG2_79117210,4.666666666666667,14
100,BOTTOM,Zeri,1,8,7,7,11,SG2_79117210,2.142857142857143,15
100,TOP,Sion,1,2,4,5,13,SG2_79117210,1.75,7
100,UTILITY,Yuumi,1,3,3,17,30,SG2_79117210,6.666666666666667,20
200,UTILITY,Lux,0,4,8,8,27,SG2_79117210,1.5,12
200,JUNGLE,JarvanIV,0,8,6,8,18,SG2_79117210,2.6666666666666665,16
200,MIDDLE,Annie,0,2,7,1,9,SG2_79117210,0.42857142857142855,3
200,TOP,Garen,0,3,4,1,14,SG2_79117210,1.0,4
200,BOTTOM,Jhin,0,5,6,6,18,SG2_79117210,1.8333333333333333,11
100,TOP,Jayce,0,2,4,5,15,SG2_79424990,1.75,7
100,JUNGLE,Viego,0,6,8,6,25,SG2_79424990,1.5,12
100,MIDDLE,TwistedFate,0,6,7,6,19,SG2_79424990,1.7142857142857142,12
100,BOTTOM,Kaisa,0,6,9,6,21,SG2_79424990,1.3333333333333333,12
100,UTILITY,Soraka,0,2,8,12,56,SG2_79424990,1.75,14
200,TOP,Gragas,1,7,2,5,17,SG2_79424990,6.0,12
200,JUNGLE,Khazix,1,12,3,7,18,SG2_79424990,6.333333333333333,19
200,MIDDLE,Viktor,1,6,4,17,17,SG2_79424990,5.75,23
200,BOTTOM,Sivir,1,7,7,12,19,SG2_79424990,2.7142857142857144,19
200,UTILITY,Swain,1,4,6,19,81,SG2_79424990,3.8333333333333335,23
100,TOP,Garen,0,6,9,5,25,SG2_79400935,1.2222222222222223,11
100,JUNGLE,Trundle,0,8,10,7,24,SG2_79400935,1.5,15
100,MIDDLE,Vex,0,3,7,10,32,SG2_79400935,1.8571428571428572,13
100,BOTTOM,Xayah,0,6,5,9,29,SG2_79400935,3.0,15
100,UTILITY,Pantheon,0,5,13,11,123,SG2_79400935,1.2307692307692308,16
200,MIDDLE,Malphite,1,14,6,22,33,SG2_79400935,6.0,36
200,JUNGLE,Graves,1,10,6,11,36,SG2_79400935,3.5,21
200,TOP,Ahri,1,8,5,11,42,SG2_79400935,3.8,19
200,BOTTOM,Caitlyn,1,12,7,13,32,SG2_79400935,3.5714285714285716,25
200,UTILITY,Lulu,1,0,4,24,93,SG2_79400935,6.0,24
100,TOP,Chogath,0,1,8,2,2,SG2_78053911,0.375,3
100,JUNGLE,Naafiri,0,1,8,3,11,SG2_78053911,0.5,4
100,MIDDLE,Leblanc,0,4,4,2,14,SG2_78053911,1.5,6
100,BOTTOM,Caitlyn,0,6,3,5,8,SG2_78053911,3.6666666666666665,11
100,UTILITY,Lulu,0,2,6,4,30,SG2_78053911,1.0,6
200,TOP,Garen,1,6,2,5,6,SG2_78053911,5.5,11
200,JUNGLE,MasterYi,1,11,2,7,17,SG2_78053911,9.0,18
200,MIDDLE,Hwei,1,5,1,6,10,SG2_78053911,11.0,11
200,BOTTOM,Jinx,1,6,6,5,9,SG2_78053911,1.8333333333333333,11
200,UTILITY,Blitzcrank,1,1,4,8,47,SG2_78053911,2.25,9
100,TOP,Galio,0,7,6,7,12,SG2_77076771,2.3333333333333335,14
100,JUNGLE,Viego,0,11,6,4,34,SG2_77076771,2.5,15
100,MIDDLE,Sylas,0,10,13,6,24,SG2_77076771,1.2307692307692308,16
100,BOTTOM,Jhin,0,6,7,7,21,SG2_77076771,1.8571428571428572,13
100,UTILITY,Lux,0,1,10,9,87,SG2_77076771,1.0,10
200,TOP,Ornn,1,1,7,16,14,SG2_77076771,2.4285714285714284,17
200,JUNGLE,MonkeyKing,1,11,7,5,19,SG2_77076771,2.2857142857142856,16
200,MIDDLE,Talon,1,12,12,7,18,SG2_77076771,1.5833333333333333,19
200,BOTTOM,Kaisa,1,11,5,10,35,SG2_77076771,4.2,21
200,UTILITY,Velkoz,1,6,4,16,74,SG2_77076771,5.5,22
100,TOP,Gragas,1,0,7,7,22,SG2_77773718,1.0,7
100,JUNGLE,Hecarim,1,18,5,16,37,SG2_77773718,6.8,34
100,MIDDLE,Hwei,1,8,4,19,39,SG2_77773718,6.75,27
100,BOTTOM,Kaisa,1,12,12,5,23,SG2_77773718,1.4166666666666667,17
100,UTILITY,Braum,1,2,7,27,71,SG2_77773718,4.142857142857143,29
200,TOP,Yasuo,0,5,8,8,22,SG2_77773718,1.625,13
200,JUNGLE,Talon,0,12,12,10,33,SG2_77773718,1.8333333333333333,22
200,MIDDLE,Viktor,0,7,9,7,25,SG2_77773718,1.5555555555555556,14
200,BOTTOM,Ashe,0,9,7,11,30,SG2_77773718,2.857142857142857,20
200,UTILITY,Rakan,0,2,4,20,104,SG2_77773718,5.5,22
100,TOP,KSante,0,1,3,0,7,SG2_78504979,0.3333333333333333,1
100,JUNGLE,Zed,0,3,9,3,24,SG2_78504979,0.6666666666666666,6
100,MIDDLE,Taliyah,0,3,10,1,15,SG2_78504979,0.4,4
100,BOTTOM,Aphelios,0,1,7,0,31,SG2_78504979,0.14285714285714285,1
100,UTILITY,Rell,0,0,5,6,46,SG2_78504979,1.2,6
200,TOP,Ambessa,1,4,2,4,16,SG2_78504979,4.0,8
200,JUNGLE,Elise,1,7,1,10,40,SG2_78504979,17.0,17
200,MIDDLE,Vex,1,13,2,8,34,SG2_78504979,10.5,21
200,BOTTOM,Kaisa,1,10,2,4,19,SG2_78504979,7.0,14
200,UTILITY,Lulu,1,0,1,20,60,SG2_78504979,20.0,20
100,TOP,Sett,1,12,0,5,15,SG2_78845995,17.0,17
100,JUNGLE,Naafiri,1,8,2,6,25,SG2_78845995,7.0,14
100,MIDDLE,Taliyah,1,4,3,10,21,SG2_78845995,4.666666666666667,14
100,BOTTOM,Ashe,1,7,4,8,14,SG2_78845995,3.75,15
100,UTILITY,Braum,1,0,1,20,66,SG2_78845995,20.0,20
200,TOP,Shen,0,1,8,3,8,SG2_78845995,0.5,4
200,JUNGLE,Khazix,0,4,8,4,39,SG2_78845995,1.0,8
200,MIDDLE,Hwei,0,3,3,4,22,SG2_78845995,2.3333333333333335,7
200,BOTTOM,Jhin,0,1,6,2,11,SG2_78845995,0.5,3
200,UTILITY,Nami,0,1,6,4,41,SG2_78845995,0.8333333333333334,5
100,TOP,Jayce,0,5,9,4,17,SG2_79162039,1.0,9
100,JUNGLE,Vi,0,4,7,6,31,SG2_79162039,1.4285714285714286,10
100,MIDDLE,Anivia,0,3,6,0,26,SG2_79162039,0.5,3
100,BOTTOM,Sivir,0,4,6,5,21,SG2_79162039,1.5,9
100,UTILITY,Pyke,0,2,11,7,73,SG2_79162039,0.8181818181818182,9
200,TOP,Yorick,1,7,4,10,16,SG2_79162039,4.25,17
200,JUNGLE,Naafiri,1,18,2,8,21,SG2_79162039,13.0,26
200,MIDDLE,Vex,1,6,4,5,10,SG2_79162039,2.75,11
200,BOTTOM,Jinx,1,7,4,13,30,SG2_79162039,5.0,20
200,UTILITY,Alistar,1,1,4,27,76,SG2_79162039,7.0,28
100,TOP,Gragas,0,1,5,0,13,SG2_76522464,0.2,1
100,JUNGLE,JarvanIV,0,1,5,3,27,SG2_76522464,0.8,4
100,MIDDLE,Swain,0,1,5,1,11,SG2_76522464,0.4,2
100,BOTTOM,Smolder,0,3,5,2,9,SG2_76522464,1.0,5
100,UTILITY,Velkoz,0,2,6,2,26,SG2_76522464,0.6666666666666666,4
200,TOP,Fiora,1,7,1,8,18,SG2_76522464,15.0,15
200,JUNGLE,Elise,1,6,3,12,19,SG2_76522464,6.0,18
200,MIDDLE,Rumble,1,10,0,5,12,SG2_76522464,15.0,15
200,BOTTOM,Senna,1,3,2,6,9,SG2_76522464,4.5,9
200,UTILITY,Braum,1,0,2,13,26,SG2_76522464,6.5,13
100,TOP,Yorick,1,0,0,0,0,SG2_78014258,0.0,0
100,JUNGLE,Vi,1,0,0,0,0,SG2_78014258,0.0,0
100,MIDDLE,Mel,1,0,0,0,0,SG2_78014258,0.0,0
100,BOTTOM,Ashe,1,0,0,0,0,SG2_78014258,0.0,0
100,UTILITY,Milio,1,0,0,0,0,SG2_78014258,0.0,0
200,TOP,Irelia,0,0,0,0,0,SG2_78014258,0.0,0
200,JUNGLE,Trundle,0,0,0,0,0,SG2_78014258,0.0,0
200,MIDDLE,Vladimir,0,0,0,0,0,SG2_78014258,0.0,0
200,UTILITY,Bard,0,0,0,0,0,SG2_78014258,0.0,0
100,TOP,Riven,1,14,2,6,15,SG2_76946365,10.0,20
100,JUNGLE,Zac,1,5,0,20,29,SG2_76946365,25.0,25
100,MIDDLE,Vladimir,1,5,2,6,15,SG2_76946365,5.5,11
100,BOTTOM,Jhin,1,13,5,14,16,SG2_76946365,5.4,27
100,UTILITY,Nami,1,5,3,26,98,SG2_76946365,10.333333333333334,31
200,TOP,Ivern,0,0,13,4,16,SG2_76946365,0.3076923076923077,4
200,JUNGLE,Vi,0,2,9,8,26,SG2_76946365,1.1111111111111112,10
200,MIDDLE,Ahri,0,4,2,2,12,SG2_76946365,3.0,6
200,BOTTOM,Kaisa,0,5,11,4,17,SG2_76946365,0.8181818181818182,9
200,UTILITY,Janna,0,1,7,8,71,SG2_76946365,1.2857142857142858,9
100,TOP,Riven,0,2,6,7,16,SG2_79422813,1.5,9
100,JUNGLE,Rengar,0,6,8,5,12,SG2_79422813,1.375,11
100,MIDDLE,Zed,0,6,7,3,13,SG2_79422813,1.2857142857142858,9
100,BOTTOM,Ezreal,0,0,2,7,18,SG2_79422813,3.5,7
100,UTILITY,Seraphine,0,1,5,7,83,SG2_79422813,1.6,8
200,TOP,Malphite,1,6,2,5,18,SG2_79422813,5.5,11
200,JUNGLE,Nocturne,1,7,3,10,33,SG2_79422813,5.666666666666667,17
200,MIDDLE,Galio,1,8,2,11,10,SG2_79422813,9.5,19
200,BOTTOM,Twitch,1,6,5,5,13,SG2_79422813,2.2,11
200,UTILITY,Lulu,1,1,4,17,63,SG2_79422813,4.5,18
100,TOP,Camille,0,5,6,1,15,SG2_79378168,1.0,6
100,JUNGLE,Shaco,0,12,10,7,21,SG2_79378168,1.9,19
100,MIDDLE,Leblanc,0,14,4,3,21,SG2_79378168,4.25,17
100,BOTTOM,Kaisa,0,6,8,12,16,SG2_79378168,2.25,18
100,UTILITY,Thresh,0,2,13,24,84,SG2_79378168,2.0,26
200,TOP,Sion,1,9,7,8,17,SG2_79378168,2.4285714285714284,17
200,JUNGLE,RekSai,1,4,6,14,15,SG2_79378168,3.0,18
200,MIDDLE,Ahri,1,6,7,10,16,SG2_79378168,2.2857142857142856,16
200,BOTTOM,Lucian,1,19,10,10,27,SG2_79378168,2.9,29
200,UTILITY,Velkoz,1,2,9,17,55,SG2_79378168,2.111111111111111,19
100,TOP,Vladimir,0,2,4,6,12,SG2_79201283,2.0,8
100,JUNGLE,Volibear,0,5,6,3,12,SG2_79201283,1.3333333333333333,8
100,MIDDLE,Yasuo,0,4,6,3,7,SG2_79201283,1.1666666666666667,7
100,BOTTOM,Senna,0,1,6,5,12,SG2_79201283,1.0,6
100,UTILITY,Zilean,0,0,3,7,59,SG2_79201283,2.3333333333333335,7
200,TOP,Sion,1,4,5,4,24,SG2_79201283,1.6,8
200,JUNGLE,JarvanIV,1,5,2,14,33,SG2_79201283,9.5,19
200,MIDDLE,Malzahar,1,2,2,8,13,SG2_79201283,5.0,10
200,BOTTOM,Jhin,1,11,1,6,9,SG2_79201283,17.0,17
200,UTILITY,Leona,1,3,2,16,48,SG2_79201283,9.5,19
100,TOP,Gwen,0,7,6,3,13,SG2_79210168,1.6666666666666667,10
100,JUNGLE,Viego,0,7,10,3,27,SG2_79210168,1.0,10
100,MIDDLE,Sylas,0,5,5,7,20,SG2_79210168,2.4,12
100,BOTTOM,Ezreal,0,3,4,6,23,SG2_79210168,2.25,9
100,UTILITY,DrMundo,0,1,2,6,35,SG2_79210168,3.5,7
200,TOP,Nasus,1,9,5,2,11,SG2_79210168,2.2,11
200,JUNGLE,Volibear,1,1,5,11,26,SG2_79210168,2.4,12
200,MIDDLE,Akali,1,6,8,5,13,SG2_79210168,1.375,11
200,BOTTOM,Lux,1,9,4,4,16,SG2_79210168,3.25,13
200,UTILITY,Bard,1,2,1,13,69,SG2_79210168,15.0,15
100,TOP,Vladimir,0,0,3,1,1,SG2_78739608,0.3333333333333333,1
100,JUNGLE,Naafiri,0,1,4,4,5,SG2_78739608,1.25,5
100,MIDDLE,Sylas,0,2,4,2,11,SG2_78739608,1.0,4
100,BOTTOM,Kaisa,0,3,4,2,5,SG2_78739608,1.25,5
100,UTILITY,Bard,0,4,5,3,19,SG2_78739608,1.4,7
200,TOP,Ambessa,1,4,1,2,11,SG2_78739608,6.0,6
200,JUNGLE,MasterYi,1,1,3,6,6,SG2_78739608,2.3333333333333335,7
200,MIDDLE,Diana,1,7,3,1,7,SG2_78739608,2.6666666666666665,8
